,fechaHora,ultimoPrecio
151,2020-11-09 17:00:06.453,211.45
152,2020-11-06 17:00:05.227,206.45
153,2020-11-05 17:00:06.460,204.8
154,2020-11-04 17:00:06.547,201.4
155,2020-11-03 17:00:06.413,204.95
156,2020-11-02 17:00:06.583,208.55
157,2020-10-30 17:00:06.457,196.25
158,2020-10-29 17:00:06.510,206.95
159,2020-10-28 17:00:07.040,205.3
160,2020-10-27 17:00:06.927,222.35
161,2020-10-26 17:00:06.947,239.6
162,2020-10-23 17:00:06.897,264.15
163,2020-10-22 17:00:06.890,269.95
164,2020-10-21 17:00:06.820,265.75
165,2020-10-20 17:00:06.923,256.95
166,2020-10-19 17:00:07.110,243.6
167,2020-10-16 17:00:06.747,240.1
168,2020-10-15 16:52:06.053,238.0
169,2020-10-14 17:00:06.783,238.35
170,2020-10-13 17:00:06.793,231.55
171,2020-10-09 17:00:06.783,226.0
172,2020-10-08 17:00:06.813,220.85
173,2020-10-07 17:00:06.800,211.25
174,2020-10-06 17:00:06.763,211.3
175,2020-10-05 17:00:06.743,205.65
176,2020-10-02 17:00:06.740,201.25
177,2020-10-01 17:00:05.600,194.65
178,2020-09-30 17:00:06.853,184.0
179,2020-09-29 17:00:07.837,188.3
180,2020-09-28 17:00:07.227,193.8
181,2020-09-25 17:00:05.800,190.7
182,2020-09-24 17:00:07.397,193.55
183,2020-09-23 17:00:07.223,198.3
184,2020-09-22 17:00:07.213,195.3
185,2020-09-21 17:00:07.233,193.5
186,2020-09-18 17:00:07.230,194.25
187,2020-09-17 17:00:07.350,186.9
188,2020-09-16 17:00:07.277,186.05
189,2020-09-15 17:00:07.207,196.15
190,2020-09-14 17:00:05.613,182.85
191,2020-09-11 17:00:05.063,178.15
192,2020-09-10 17:00:04.907,186.25
193,2020-09-09 17:00:05.040,176.8
194,2020-09-08 17:00:04.993,166.55
195,2020-09-07 17:00:03.513,167.75
196,2020-09-04 17:00:05.000,166.15
197,2020-09-03 17:00:05.047,166.4
198,2020-09-02 17:00:05.073,172.4
199,2020-09-01 17:00:05.243,178.9
200,2020-08-31 17:00:05.070,174.0
201,2020-08-28 17:00:05.133,176.15
202,2020-08-27 17:00:03.557,172.15
203,2020-08-26 17:00:05.233,180.7
204,2020-08-25 17:00:05.363,188.1
205,2020-08-24 17:00:05.373,186.9
206,2020-08-21 17:00:05.380,203.75
207,2020-08-20 17:10:48.670,204.65
208,2020-08-19 17:00:05.397,205.45
209,2020-08-18 17:00:05.400,204.95
210,2020-08-14 17:00:06.720,211.95
211,2020-08-13 17:00:05.360,208.05
212,2020-08-12 17:00:05.173,208.5
213,2020-08-11 17:00:05.547,215.05
214,2020-08-10 17:00:05.333,220.45
215,2020-08-07 17:00:05.363,228.2
216,2020-08-06 17:00:05.460,218.8
217,2020-08-05 17:00:05.400,222.1
218,2020-08-04 17:00:05.460,225.65
219,2020-08-03 16:37:48.043,229.85
220,2020-07-31 17:00:05.337,221.45
221,2020-07-30 17:00:05.187,226.95
222,2020-07-29 17:00:05.507,227.85
223,2020-07-28 17:00:05.617,228.0
224,2020-07-27 17:00:05.503,227.7
225,2020-07-24 17:00:05.277,233.55
226,2020-07-23 16:58:36.190,235.0
227,2020-07-22 17:00:05.860,236.05
228,2020-07-21 17:00:05.477,227.55
229,2020-07-20 17:00:05.677,222.0
230,2020-07-17 17:00:05.500,216.9
231,2020-07-16 17:00:05.503,210.8
232,2020-07-15 17:00:05.487,209.95
233,2020-07-14 17:00:05.563,207.45
234,2020-07-13 17:00:05.483,205.3
235,2020-07-08 17:00:05.473,201.35
236,2020-07-07 17:00:06.710,207.45
237,2020-07-06 17:00:05.480,212.55
238,2020-07-03 17:00:05.473,195.25
239,2020-07-02 17:00:05.520,192.7
240,2020-07-01 17:00:05.783,193.25
241,2020-06-30 17:00:05.710,189.25
242,2020-06-29 17:00:06.447,194.2
243,2020-06-26 17:00:07.180,200.45
244,2020-06-25 17:00:05.863,206.85
245,2020-06-24 17:00:05.647,204.45
246,2020-06-23 17:00:05.663,199.0
247,2020-06-22 17:00:05.630,196.85
248,2020-06-19 17:00:05.453,206.3
249,2020-06-18 17:00:05.790,194.15
250,2020-06-17 17:00:06.423,206.5
251,2020-06-16 17:00:05.470,217.2
252,2020-06-12 17:00:05.593,220.5
253,2020-06-11 17:00:05.527,228.0
254,2020-06-10 17:00:05.690,237.35
255,2020-06-09 17:00:05.853,244.8
256,2020-06-08 17:00:06.213,259.35
257,2020-06-05 17:00:06.090,227.7
258,2020-06-04 17:00:06.063,221.6
259,2020-06-03 17:00:05.837,211.0
260,2020-06-02 17:00:05.810,195.0
261,2020-06-01 17:00:06.183,190.7
262,2020-05-29 17:00:05.930,184.75
263,2020-05-28 17:00:05.880,178.35
264,2020-05-27 17:00:05.773,188.7
265,2020-05-26 17:00:05.880,189.95
266,2020-05-22 17:00:06.050,187.6
267,2020-05-21 17:00:06.143,192.15
268,2020-05-20 17:00:05.810,188.3
269,2020-05-19 17:00:05.710,185.7
270,2020-05-18 17:00:05.770,193.05
271,2020-05-15 17:00:06.830,189.25
272,2020-05-14 17:00:05.947,183.55
273,2020-05-13 17:00:05.880,181.4
274,2020-05-12 17:00:08.163,181.7
275,2020-05-11 17:00:06.153,181.05
276,2020-05-08 17:00:05.773,168.75
277,2020-05-07 17:00:06.203,170.6
278,2020-05-06 17:00:05.943,163.0
279,2020-05-05 17:00:07.047,161.2
280,2020-05-04 17:00:06.293,157.55
281,2020-04-30 17:00:09.320,158.9
282,2020-04-29 17:00:07.040,161.25
283,2020-04-28 17:00:07.637,169.5
284,2020-04-27 17:00:07.887,155.55
285,2020-04-24 17:00:07.807,151.95
286,2020-04-23 17:00:06.407,160.25
287,2020-04-22 17:00:06.270,169.0
288,2020-04-21 17:00:06.080,167.0
289,2020-04-20 17:00:06.223,160.1
290,2020-04-17 17:00:06.027,161.15
291,2020-04-16 17:00:06.187,162.4
292,2020-04-15 17:00:07.013,181.65
293,2020-04-14 17:00:06.040,175.95
294,2020-04-13 17:00:06.277,165.9
295,2020-04-08 17:00:06.167,156.75
296,2020-04-07 17:00:06.020,157.2
297,2020-04-06 17:00:06.187,159.5
298,2020-04-03 17:00:06.010,155.05
299,2020-04-02 17:00:06.247,156.9
300,2020-04-01 17:00:06.133,156.7
301,2020-03-30 17:00:06.020,157.0
302,2020-03-27 17:00:06.650,141.2
303,2020-03-26 17:00:06.560,143.05
304,2020-03-25 17:00:06.397,153.1
305,2020-03-20 17:00:06.640,143.6
306,2020-03-19 17:00:08.300,142.55
307,2020-03-18 17:00:08.133,135.95
308,2020-03-17 17:00:08.053,159.55
309,2020-03-16 17:00:06.410,183.1
310,2020-03-13 17:00:06.483,191.7
311,2020-03-12 17:00:06.683,200.8
312,2020-03-11 17:00:06.877,215.35
313,2020-03-10 17:00:06.610,203.7
314,2020-03-09 17:00:06.547,187.5
315,2020-03-06 17:00:06.463,191.0
316,2020-03-05 17:00:06.393,196.0
317,2020-03-04 17:00:06.533,195.2
318,2020-03-03 17:00:07.423,187.1
319,2020-03-02 17:00:06.247,186.0
320,2020-02-28 17:00:09.607,193.75
321,2020-02-27 17:00:05.893,193.3
322,2020-02-26 17:00:06.763,192.15
323,2020-02-21 17:00:07.237,192.95
324,2020-02-20 17:00:06.347,194.3
325,2020-02-19 17:00:06.873,193.95
326,2020-02-18 17:00:06.517,190.6
327,2020-02-17 17:00:07.197,193.1
328,2020-02-14 17:00:06.133,187.65
329,2020-02-13 17:00:06.647,193.3
330,2020-02-12 17:00:06.307,195.95
331,2020-02-11 17:00:06.660,193.75
332,2020-02-10 17:00:06.407,200.0
333,2020-02-07 17:00:06.300,201.6
334,2020-02-06 17:00:06.300,200.0
335,2020-02-05 17:00:06.373,194.1
336,2020-02-04 17:00:07.790,196.0
337,2020-02-03 17:00:06.307,194.5
338,2020-01-31 17:00:07.073,190.5
339,2020-01-30 17:00:08.777,189.4
340,2020-01-29 17:00:06.660,188.6
341,2020-01-28 17:00:06.900,191.0
342,2020-01-27 17:00:07.910,189.4
343,2020-01-24 17:00:06.777,191.3
344,2020-01-23 17:00:07.173,190.4
345,2020-01-22 17:00:06.867,191.5
346,2020-01-21 17:00:06.910,192.75
347,2020-01-20 17:00:08.027,195.0
348,2020-01-17 17:00:07.957,189.95
349,2020-01-16 17:00:07.130,182.5
350,2020-01-15 17:00:06.890,179.95
351,2020-01-14 17:00:06.870,184.2
352,2020-01-13 17:00:06.710,179.2
353,2020-01-10 17:00:07.327,175.0
354,2020-01-09 17:00:06.707,171.8
355,2020-01-08 17:00:06.713,168.15
356,2020-01-07 17:00:07.560,168.15
357,2020-01-06 17:00:06.973,167.7
358,2020-01-03 17:00:06.937,163.45
359,2020-01-02 17:00:07.353,163.9
360,2019-12-30 17:00:07.577,170.8
361,2019-12-27 17:00:06.853,170.55
362,2019-12-26 17:00:07.760,169.85
363,2019-12-23 17:00:07.183,167.45
364,2019-12-20 17:00:06.933,163.0
365,2019-12-19 17:00:07.087,163.3
366,2019-12-18 17:00:07.033,152.0
367,2019-12-17 17:00:06.920,150.9
368,2019-12-16 17:00:06.877,149.5
369,2019-12-13 17:00:06.877,149.65
370,2019-12-12 16:57:52.560,153.0
371,2019-12-11 17:00:07.153,156.45
372,2019-12-10 17:00:06.983,151.6
373,2019-12-09 17:00:06.883,158.5
374,2019-12-06 17:00:06.897,163.55
375,2019-12-05 17:00:05.967,165.25
376,2019-12-04 17:00:05.547,159.75
377,2019-12-03 17:00:05.610,151.2
378,2019-12-02 17:00:05.440,153.05
379,2019-11-29 17:00:05.347,153.5
380,2019-11-28 17:00:04.647,145.0
381,2019-11-27 16:57:06.397,145.75
382,2019-11-26 17:00:05.763,135.1
383,2019-11-25 17:00:05.757,140.5
384,2019-11-22 17:00:05.740,140.7
385,2019-11-21 17:00:05.800,139.7
386,2019-11-20 17:00:05.747,141.75
387,2019-11-19 17:00:05.760,136.95
388,2019-11-15 17:00:05.757,133.0
389,2019-11-14 17:00:05.800,131.0
390,2019-11-13 17:00:05.703,134.55
391,2019-11-12 17:00:06.697,140.25
392,2019-11-11 17:00:05.770,139.1
393,2019-11-08 16:41:15.357,141.15
394,2019-11-07 17:08:12.690,145.5
395,2019-11-06 16:39:00.853,146.05
396,2019-11-05 17:11:45.117,150.55
397,2019-11-04 17:00:05.960,149.45
398,2019-11-01 17:00:04.363,143.6
399,2019-10-31 17:00:04.357,144.75
400,2019-10-30 17:00:04.387,143.9
401,2019-10-29 17:00:04.673,140.25
402,2019-10-28 17:00:04.663,151.6
403,2019-10-25 17:00:04.783,157.75
404,2019-10-24 17:00:04.840,155.0
405,2019-10-23 17:00:04.700,151.5
406,2019-10-22 17:00:04.627,157.8
407,2019-10-21 17:00:04.830,150.0
408,2019-10-18 17:00:04.907,146.45
409,2019-10-17 16:55:59.870,142.0
410,2019-10-16 17:00:04.923,140.2
411,2019-10-15 17:00:04.893,145.9
412,2019-10-11 17:00:04.937,150.7
413,2019-10-10 17:00:04.907,142.65
414,2019-10-09 17:00:04.907,136.85
415,2019-10-08 17:00:04.890,137.0
416,2019-10-07 17:00:04.747,138.7
417,2019-10-04 17:00:04.803,139.85
418,2019-10-03 17:00:04.673,135.2
419,2019-10-02 17:00:05.133,137.0
420,2019-10-01 17:00:04.757,131.6
421,2019-09-30 17:00:05.063,127.0
422,2019-09-27 17:00:05.747,121.0
423,2019-09-26 17:00:07.520,123.0
424,2019-09-25 17:00:04.850,125.05
425,2019-09-24 17:00:07.793,121.35
426,2019-09-23 17:00:09.550,133.5
427,2019-09-20 17:00:08.097,136.95
428,2019-09-19 17:00:06.047,136.2
429,2019-09-18 17:00:07.460,136.5
430,2019-09-17 17:00:06.093,134.4
