MyDay,NENAME,S1_mode_combined_attach_request_times_SEQ,S1_mode_combined_attach_success_times_SEQ
2020/10/30 16:00,MME2CLI,385963,251233
2020/10/30 17:00,MME2CLI,384160,245360
2020/10/30 18:00,MME2CLI,394485,256221
2020/10/30 19:00,MME2CLI,424698,284140
2020/10/30 20:00,MME2CLI,418344,276331
2020/10/30 21:00,MME2CLI,412930,269820
2020/10/30 22:00,MME2CLI,396672,258417
2020/10/30 23:00,MME2CLI,374730,239491
2020/10/31 0:00,MME2CLI,355487,222669
2020/10/31 1:00,MME2CLI,319402,191114
2020/10/31 2:00,MME2CLI,302677,178972
2020/10/31 3:00,MME2CLI,280404,161550
2020/10/31 4:00,MME2CLI,278134,158109
2020/10/31 5:00,MME2CLI,270479,153937
2020/10/31 6:00,MME2CLI,290146,172385
2020/10/31 7:00,MME2CLI,311400,187434
2020/10/31 8:00,MME2CLI,339349,215032
2020/10/31 9:00,MME2CLI,355610,227519
2020/10/31 10:00,MME2CLI,376508,245161
2020/10/31 11:00,MME2CLI,383110,247322
2020/10/31 12:00,MME2CLI,397577,256678
2020/10/31 13:00,MME2CLI,391666,248957
2020/10/31 14:00,MME2CLI,398971,253786
2020/10/31 15:00,MME2CLI,389082,244874
2020/10/31 16:00,MME2CLI,391018,249581
2020/10/31 17:00,MME2CLI,385870,244135
2020/10/31 18:00,MME2CLI,397608,254060
2020/10/31 19:00,MME2CLI,403682,257668
2020/10/31 20:00,MME2CLI,419414,273118
2020/10/31 21:00,MME2CLI,409306,264075
2020/10/31 22:00,MME2CLI,402592,260117
2020/10/31 23:00,MME2CLI,383349,245793
2020/11/01 0:00,MME2CLI,366858,231484
2020/11/01 1:00,MME2CLI,330866,201143
2020/11/01 2:00,MME2CLI,315062,186771
2020/11/01 3:00,MME2CLI,294076,169470
2020/11/01 4:00,MME2CLI,284373,163910
2020/11/01 5:00,MME2CLI,278102,160110
2020/11/01 6:00,MME2CLI,289966,169759
2020/11/01 7:00,MME2CLI,297930,178269
2020/11/01 8:00,MME2CLI,324884,202865
2020/11/01 9:00,MME2CLI,353117,226352
2020/11/01 10:00,MME2CLI,378419,247337
2020/11/01 11:00,MME2CLI,390798,253098
2020/11/01 12:00,MME2CLI,392597,254416
2020/11/01 13:00,MME2CLI,387486,246097
2020/11/01 14:00,MME2CLI,390341,250656
2020/11/01 15:00,MME2CLI,386425,246348
2020/11/01 16:00,MME2CLI,385467,244905
2020/11/01 17:00,MME2CLI,386706,244661
2020/11/01 18:00,MME2CLI,397120,256151
2020/11/01 19:00,MME2CLI,403083,262332
2020/11/01 20:00,MME2CLI,415419,276422
2020/11/01 21:00,MME2CLI,404135,265463
2020/11/01 22:00,MME2CLI,397338,259780
2020/11/01 23:00,MME2CLI,375603,240561
2020/10/26 0:00,MME2MUN,353477,226244
2020/10/26 1:00,MME2MUN,316490,195516
2020/10/26 2:00,MME2MUN,292975,177446
2020/10/26 3:00,MME2MUN,280140,167771
2020/10/26 4:00,MME2MUN,268915,158705
2020/10/26 5:00,MME2MUN,271244,163345
2020/10/26 6:00,MME2MUN,291133,180729
2020/10/26 7:00,MME2MUN,322427,208885
2020/10/26 8:00,MME2MUN,348624,226844
2020/10/26 9:00,MME2MUN,368643,242812
2020/10/26 10:00,MME2MUN,381138,251548
2020/10/26 11:00,MME2MUN,392448,258255
2020/10/26 12:00,MME2MUN,399496,261010
2020/10/26 13:00,MME2MUN,400289,259592
2020/10/26 14:00,MME2MUN,394718,255850
2020/10/26 15:00,MME2MUN,388211,249199
2020/10/26 16:00,MME2MUN,389349,250000
2020/10/26 17:00,MME2MUN,394508,254645
2020/10/26 18:00,MME2MUN,395725,255193
2020/10/26 19:00,MME2MUN,400838,261783
2020/10/26 20:00,MME2MUN,405735,266417
2020/10/26 21:00,MME2MUN,402553,265803
2020/10/26 22:00,MME2MUN,386696,253134
2020/10/26 23:00,MME2MUN,364305,235529
2020/10/27 0:00,MME2MUN,568119,437240
2020/10/27 1:00,MME2MUN,285408,163826
2020/10/27 2:00,MME2MUN,373246,254438
2020/10/27 3:00,MME2MUN,248430,133586
2020/10/27 4:00,MME2MUN,345367,231052
2020/10/27 5:00,MME2MUN,248091,134880
2020/10/27 6:00,MME2MUN,365291,250486
2020/10/27 7:00,MME2MUN,302824,182960
2020/10/27 8:00,MME2MUN,400809,277923
2020/10/27 9:00,MME2MUN,344437,216874
2020/10/27 10:00,MME2MUN,426055,286503
2020/10/27 11:00,MME2MUN,371921,232705
2020/10/27 12:00,MME2MUN,426264,287085
2020/10/27 13:00,MME2MUN,378941,237286
2020/10/27 14:00,MME2MUN,423972,282768
2020/10/27 15:00,MME2MUN,370643,230612
2020/10/27 16:00,MME2MUN,414315,273447
2020/10/27 17:00,MME2MUN,364823,236124
2020/10/27 18:00,MME2MUN,411103,271343
2020/10/27 19:00,MME2MUN,384329,242085
2020/10/27 20:00,MME2MUN,427997,283780
2020/10/27 21:00,MME2MUN,382701,244118
2020/10/27 22:00,MME2MUN,408003,269863
2020/10/27 23:00,MME2MUN,347974,218083
2020/10/28 0:00,MME2MUN,355103,227028
2020/10/28 1:00,MME2MUN,286665,163431
2020/10/28 2:00,MME2MUN,296466,175849
2020/10/28 3:00,MME2MUN,255626,138680
2020/10/28 4:00,MME2MUN,277968,162697
2020/10/28 5:00,MME2MUN,252620,140104
2020/10/28 6:00,MME2MUN,306585,187856
2020/10/28 7:00,MME2MUN,307617,185493
2020/10/28 8:00,MME2MUN,357302,231718
2020/10/28 9:00,MME2MUN,348425,217838
2020/10/28 10:00,MME2MUN,393425,253024
2020/10/28 11:00,MME2MUN,373272,231597
2020/10/28 12:00,MME2MUN,406711,262365
2020/10/28 13:00,MME2MUN,384241,238839
2020/10/28 14:00,MME2MUN,404208,261273
2020/10/28 15:00,MME2MUN,376929,234902
2020/10/28 16:00,MME2MUN,401352,257750
2020/10/28 17:00,MME2MUN,383160,240601
2020/10/28 18:00,MME2MUN,405256,265013
2020/10/28 19:00,MME2MUN,399018,256896
2020/10/28 20:00,MME2MUN,424321,281858
2020/10/28 21:00,MME2MUN,397853,258059
2020/10/28 22:00,MME2MUN,402301,265232
2020/10/28 23:00,MME2MUN,360982,227615
2020/10/29 0:00,MME2MUN,359360,229442
2020/10/29 1:00,MME2MUN,304146,177747
2020/10/29 2:00,MME2MUN,297178,174480
2020/10/29 3:00,MME2MUN,266361,147739
2020/10/29 4:00,MME2MUN,274867,158718
2020/10/29 5:00,MME2MUN,263581,148081
2020/10/29 6:00,MME2MUN,304453,185573
2020/10/29 7:00,MME2MUN,315815,193907
2020/10/29 8:00,MME2MUN,354562,228618
2020/10/29 9:00,MME2MUN,357925,226990
2020/10/29 10:00,MME2MUN,385563,248419
2020/10/29 11:00,MME2MUN,383981,240668
2020/10/29 12:00,MME2MUN,403140,259520
2020/10/29 13:00,MME2MUN,388426,245765
2020/10/29 14:00,MME2MUN,403218,256425
2020/10/29 15:00,MME2MUN,384457,239078
2020/10/29 16:00,MME2MUN,397558,251747
2020/10/29 17:00,MME2MUN,385473,241437
2020/10/29 18:00,MME2MUN,401774,257732
2020/10/29 19:00,MME2MUN,403995,257090
2020/10/29 20:00,MME2MUN,421979,273632
2020/10/29 21:00,MME2MUN,403736,257404
2020/10/29 22:00,MME2MUN,405244,261935
2020/10/29 23:00,MME2MUN,367425,228713
2020/10/30 0:00,MME2MUN,349014,214614
2020/10/30 1:00,MME2MUN,300280,171702
2020/10/30 2:00,MME2MUN,294599,166866
2020/10/30 3:00,MME2MUN,267741,144917
2020/10/30 4:00,MME2MUN,278437,154457
2020/10/30 5:00,MME2MUN,264657,145912
2020/10/30 6:00,MME2MUN,300122,180364
2020/10/30 7:00,MME2MUN,315725,191816
2020/10/30 8:00,MME2MUN,354652,223999
2020/10/30 9:00,MME2MUN,358507,222317
2020/10/30 10:00,MME2MUN,387100,244202
2020/10/30 11:00,MME2MUN,382809,237540
2020/10/30 12:00,MME2MUN,401325,252312
2020/10/30 13:00,MME2MUN,391350,239936
2020/10/30 14:00,MME2MUN,397867,247067
2020/10/30 15:00,MME2MUN,379294,233442
2020/10/30 16:00,MME2MUN,389557,241899
2020/10/30 17:00,MME2MUN,383333,236810
2020/10/30 18:00,MME2MUN,395796,246402
2020/10/30 19:00,MME2MUN,429122,277401
2020/10/30 20:00,MME2MUN,421325,267808
2020/10/30 21:00,MME2MUN,407129,258951
2020/10/30 22:00,MME2MUN,397117,249269
2020/10/30 23:00,MME2MUN,372417,227040
2020/10/31 0:00,MME2MUN,350020,211022
2020/10/31 1:00,MME2MUN,314239,180127
2020/10/31 2:00,MME2MUN,298366,168625
2020/10/31 3:00,MME2MUN,281986,152756
2020/10/31 4:00,MME2MUN,276084,149041
2020/10/31 5:00,MME2MUN,271402,146883
2020/10/31 6:00,MME2MUN,287645,164911
2020/10/31 7:00,MME2MUN,306169,180190
2020/10/31 8:00,MME2MUN,334240,205558
2020/10/31 9:00,MME2MUN,357306,220695
2020/10/31 10:00,MME2MUN,376356,234753
2020/10/31 11:00,MME2MUN,385060,237847
2020/10/31 12:00,MME2MUN,395791,245654
2020/10/31 13:00,MME2MUN,391251,238847
2020/10/31 14:00,MME2MUN,397824,245020
2020/10/31 15:00,MME2MUN,385725,235846
2020/10/31 16:00,MME2MUN,387318,236343
2020/10/31 17:00,MME2MUN,383919,232100
2020/10/31 18:00,MME2MUN,393406,239629
2020/10/31 19:00,MME2MUN,399753,243588
2020/10/31 20:00,MME2MUN,418814,261083
2020/10/31 21:00,MME2MUN,401966,246421
2020/10/31 22:00,MME2MUN,391648,241464
2020/10/31 23:00,MME2MUN,376492,229592
2020/11/01 0:00,MME2MUN,360325,216768
2020/11/01 1:00,MME2MUN,327728,187696
2020/11/01 2:00,MME2MUN,307251,173034
2020/11/01 3:00,MME2MUN,286455,155876
2020/11/01 4:00,MME2MUN,276109,149371
2020/11/01 5:00,MME2MUN,269271,144310
2020/11/01 6:00,MME2MUN,282163,155941
2020/11/01 7:00,MME2MUN,289084,162086
2020/11/01 8:00,MME2MUN,316517,188181
2020/11/01 9:00,MME2MUN,340837,207418
2020/11/01 10:00,MME2MUN,370303,230090
2020/11/01 11:00,MME2MUN,382925,237765
2020/11/01 12:00,MME2MUN,392826,242150
2020/11/01 13:00,MME2MUN,380588,232254
2020/11/01 14:00,MME2MUN,388592,237015
2020/11/01 15:00,MME2MUN,381986,231928
2020/11/01 16:00,MME2MUN,384997,234527
2020/11/01 17:00,MME2MUN,385121,233032
2020/11/01 18:00,MME2MUN,392968,242418
2020/11/01 19:00,MME2MUN,399609,249511
2020/11/01 20:00,MME2MUN,410763,261013
2020/11/01 21:00,MME2MUN,398267,251166
2020/11/01 22:00,MME2MUN,389019,243636
2020/11/01 23:00,MME2MUN,372355,227908
