MyDay,NENAME,S1_mode_combined_attach_request_times_SEQ,S1_mode_combined_attach_success_times_SEQ
2020/11/06 21:00,MME1BEL,420569,249327
2020/11/06 22:00,MME1BEL,435189,264947
2020/11/06 23:00,MME1BEL,394355,228109
2020/11/07 0:00,MME1BEL,399504,233743
2020/11/07 1:00,MME1BEL,344184,184630
2020/11/07 2:00,MME1BEL,342091,186553
2020/11/07 3:00,MME1BEL,303708,154164
2020/11/07 4:00,MME1BEL,332934,171530
2020/11/07 5:00,MME1BEL,298041,150947
2020/11/07 6:00,MME1BEL,334439,186580
2020/11/07 7:00,MME1BEL,334061,183428
2020/11/07 8:00,MME1BEL,377001,224843
2020/11/07 9:00,MME1BEL,377513,220539
2020/11/07 10:00,MME1BEL,408188,246982
2020/11/07 11:00,MME1BEL,399952,234611
2020/11/07 12:00,MME1BEL,423387,254720
2020/11/07 13:00,MME1BEL,409892,236182
2020/11/07 14:00,MME1BEL,428244,252884
2020/11/07 15:00,MME1BEL,411312,234259
2020/11/07 16:00,MME1BEL,423562,246420
2020/11/07 17:00,MME1BEL,414701,235780
2020/11/07 18:00,MME1BEL,433195,254273
2020/11/07 19:00,MME1BEL,433553,250166
2020/11/07 20:00,MME1BEL,458246,274047
2020/11/07 21:00,MME1BEL,439619,255180
2020/11/07 22:00,MME1BEL,439109,257007
2020/11/07 23:00,MME1BEL,413123,234473
2020/11/08 0:00,MME1BEL,409821,230785
2020/11/08 1:00,MME1BEL,306635,173457
2020/11/08 2:00,MME1BEL,78430,56653
2020/11/08 3:00,MME1BEL,64886,44964
2020/11/08 4:00,MME1BEL,54891,36113
2020/11/08 5:00,MME1BEL,53270,34920
2020/11/08 6:00,MME1BEL,61207,41889
2020/11/08 7:00,MME1BEL,76114,55123
2020/11/08 8:00,MME1BEL,98191,74591
2020/11/08 9:00,MME1BEL,170581,101831
2020/11/08 10:00,MME1BEL,310800,126941
2020/11/08 11:00,MME1BEL,360686,175401
2020/11/08 12:00,MME1BEL,332260,143556
2020/11/08 13:00,MME1BEL,359269,171818
2020/11/08 14:00,MME1BEL,335457,145949
2020/11/08 15:00,MME1BEL,361388,173424
2020/11/08 16:00,MME1BEL,336101,153956
2020/11/08 17:00,MME1BEL,362390,181052
2020/11/08 18:00,MME1BEL,353860,171905
2020/11/08 19:00,MME1BEL,382766,199695
2020/11/08 20:00,MME1BEL,377103,194019
2020/11/08 21:00,MME1BEL,387431,204691
2020/11/08 22:00,MME1BEL,368980,184538
2020/11/08 23:00,MME1BEL,374452,196033
2020/11/02 0:00,MME1CLI,457976,313875
2020/11/02 1:00,MME1CLI,372840,244120
2020/11/02 2:00,MME1CLI,383188,264662
2020/11/02 3:00,MME1CLI,338593,202279
2020/11/02 4:00,MME1CLI,376795,242968
2020/11/02 5:00,MME1CLI,332991,202892
2020/11/02 6:00,MME1CLI,409971,276008
2020/11/02 7:00,MME1CLI,401899,266388
2020/11/02 8:00,MME1CLI,471334,329285
2020/11/02 9:00,MME1CLI,445472,302233
2020/11/02 10:00,MME1CLI,492168,344378
2020/11/02 11:00,MME1CLI,479027,323730
2020/11/02 12:00,MME1CLI,508847,354125
2020/11/02 13:00,MME1CLI,483810,324394
2020/11/02 14:00,MME1CLI,504543,346610
2020/11/02 15:00,MME1CLI,484857,324274
2020/11/02 16:00,MME1CLI,511023,353308
2020/11/02 17:00,MME1CLI,486606,328963
2020/11/02 18:00,MME1CLI,508456,352000
2020/11/02 19:00,MME1CLI,498293,341310
2020/11/02 20:00,MME1CLI,532003,371185
2020/11/02 21:00,MME1CLI,509553,350376
2020/11/02 22:00,MME1CLI,510046,354706
2020/11/02 23:00,MME1CLI,475872,323775
2020/11/03 0:00,MME1CLI,468918,319369
2020/11/03 1:00,MME1CLI,393849,252722
2020/11/03 2:00,MME1CLI,390375,248672
2020/11/03 3:00,MME1CLI,356723,218478
2020/11/03 4:00,MME1CLI,365305,229548
2020/11/03 5:00,MME1CLI,354724,221000
2020/11/03 6:00,MME1CLI,405982,271112
2020/11/03 7:00,MME1CLI,427555,288041
2020/11/03 8:00,MME1CLI,471956,327947
2020/11/03 9:00,MME1CLI,481043,332219
2020/11/03 10:00,MME1CLI,504288,350316
2020/11/03 11:00,MME1CLI,503748,343762
2020/11/03 12:00,MME1CLI,525344,365131
2020/11/03 13:00,MME1CLI,512248,350820
2020/11/03 14:00,MME1CLI,523920,362622
2020/11/03 15:00,MME1CLI,500830,338929
2020/11/03 16:00,MME1CLI,515925,355831
2020/11/03 17:00,MME1CLI,505378,346045
2020/11/03 18:00,MME1CLI,520886,358988
2020/11/03 19:00,MME1CLI,516987,355457
2020/11/03 20:00,MME1CLI,544203,380752
2020/11/03 21:00,MME1CLI,532033,368159
2020/11/03 22:00,MME1CLI,526065,363463
2020/11/03 23:00,MME1CLI,489140,330980
2020/11/04 0:00,MME1CLI,623494,469172
2020/11/04 1:00,MME1CLI,552970,401656
2020/11/04 2:00,MME1CLI,439910,292277
2020/11/04 3:00,MME1CLI,429686,288401
2020/11/04 4:00,MME1CLI,406659,267846
2020/11/04 5:00,MME1CLI,417064,279556
2020/11/04 6:00,MME1CLI,438010,297704
2020/11/04 7:00,MME1CLI,478548,336230
2020/11/04 8:00,MME1CLI,492536,345025
2020/11/04 9:00,MME1CLI,514265,360346
2020/11/04 10:00,MME1CLI,517990,358065
2020/11/04 11:00,MME1CLI,528736,365659
2020/11/04 12:00,MME1CLI,528414,364175
2020/11/04 13:00,MME1CLI,531925,366638
2020/11/04 14:00,MME1CLI,526735,360945
2020/11/04 15:00,MME1CLI,522874,358326
2020/11/04 16:00,MME1CLI,516093,352805
2020/11/04 17:00,MME1CLI,524576,357088
2020/11/04 18:00,MME1CLI,517770,354897
2020/11/04 19:00,MME1CLI,533156,366119
2020/11/04 20:00,MME1CLI,545151,378111
2020/11/04 21:00,MME1CLI,533780,368911
2020/11/04 22:00,MME1CLI,524828,358321
2020/11/04 23:00,MME1CLI,501868,339721
2020/11/05 0:00,MME1CLI,462570,304409
2020/11/05 1:00,MME1CLI,416108,261157
2020/11/05 2:00,MME1CLI,386058,237986
2020/11/05 3:00,MME1CLI,376076,228418
2020/11/05 4:00,MME1CLI,355687,217139
2020/11/05 5:00,MME1CLI,369424,228839
2020/11/05 6:00,MME1CLI,402141,259710
2020/11/05 7:00,MME1CLI,441269,293271
2020/11/05 8:00,MME1CLI,466328,314826
2020/11/05 9:00,MME1CLI,484644,330905
2020/11/05 10:00,MME1CLI,499776,339685
2020/11/05 11:00,MME1CLI,510667,347193
2020/11/05 12:00,MME1CLI,518147,351124
2020/11/05 13:00,MME1CLI,516802,351888
2020/11/05 14:00,MME1CLI,508570,341036
2020/11/05 15:00,MME1CLI,510236,343222
2020/11/05 16:00,MME1CLI,503081,336588
2020/11/05 17:00,MME1CLI,506357,342222
2020/11/05 18:00,MME1CLI,507696,339152
2020/11/05 19:00,MME1CLI,525245,355072
2020/11/05 20:00,MME1CLI,536601,363356
2020/11/05 21:00,MME1CLI,528103,359282
2020/11/05 22:00,MME1CLI,513992,345780
2020/11/05 23:00,MME1CLI,486794,321551
2020/11/06 0:00,MME1CLI,582120,419875
2020/11/06 1:00,MME1CLI,503784,342513
2020/11/06 2:00,MME1CLI,428272,272256
2020/11/06 3:00,MME1CLI,410593,258242
2020/11/06 4:00,MME1CLI,394678,247717
2020/11/06 5:00,MME1CLI,404401,258451
2020/11/06 6:00,MME1CLI,430962,281866
2020/11/06 7:00,MME1CLI,463867,312893
2020/11/06 8:00,MME1CLI,481974,324992
2020/11/06 9:00,MME1CLI,502418,340866
2020/11/06 10:00,MME1CLI,503939,337356
2020/11/06 11:00,MME1CLI,518258,347265
2020/11/06 12:00,MME1CLI,518503,345160
2020/11/06 13:00,MME1CLI,525596,348070
2020/11/06 14:00,MME1CLI,515410,339503
2020/11/06 15:00,MME1CLI,516563,342105
2020/11/06 16:00,MME1CLI,511503,337151
2020/11/06 17:00,MME1CLI,522321,344744
2020/11/06 18:00,MME1CLI,514826,338646
2020/11/06 19:00,MME1CLI,534775,355727
2020/11/06 20:00,MME1CLI,537997,359279
2020/11/06 21:00,MME1CLI,536551,358003
2020/11/06 22:00,MME1CLI,516518,342653
2020/11/06 23:00,MME1CLI,500111,327583
2020/11/07 0:00,MME1CLI,467249,298369
2020/11/07 1:00,MME1CLI,433095,267097
2020/11/07 2:00,MME1CLI,397338,236647
2020/11/07 3:00,MME1CLI,382326,227980
2020/11/07 4:00,MME1CLI,393622,217431
2020/11/07 5:00,MME1CLI,373019,223095
2020/11/07 6:00,MME1CLI,387750,238005
2020/11/07 7:00,MME1CLI,420252,268058
2020/11/07 8:00,MME1CLI,448994,292413
2020/11/07 9:00,MME1CLI,476675,316467
2020/11/07 10:00,MME1CLI,490397,324158
2020/11/07 11:00,MME1CLI,507648,338707
2020/11/07 12:00,MME1CLI,510833,334235
2020/11/07 13:00,MME1CLI,511566,335341
2020/11/07 14:00,MME1CLI,509337,328904
2020/11/07 15:00,MME1CLI,507355,328779
2020/11/07 16:00,MME1CLI,503033,321513
2020/11/07 17:00,MME1CLI,516881,333312
2020/11/07 18:00,MME1CLI,511397,327737
2020/11/07 19:00,MME1CLI,531228,346793
2020/11/07 20:00,MME1CLI,545823,355717
2020/11/07 21:00,MME1CLI,542636,353976
2020/11/07 22:00,MME1CLI,522008,333101
2020/11/07 23:00,MME1CLI,512065,326247
2020/11/08 0:00,MME1CLI,480427,298962
2020/11/08 1:00,MME1CLI,380097,240466
2020/11/08 2:00,MME1CLI,94383,73543
2020/11/08 3:00,MME1CLI,80431,61390
2020/11/08 4:00,MME1CLI,65398,46614
2020/11/08 5:00,MME1CLI,62198,43822
2020/11/08 6:00,MME1CLI,71201,52236
2020/11/08 7:00,MME1CLI,88049,67336
2020/11/08 8:00,MME1CLI,115634,92448
2020/11/08 9:00,MME1CLI,196997,128091
2020/11/08 10:00,MME1CLI,345764,160729
2020/11/08 11:00,MME1CLI,415858,229202
2020/11/08 12:00,MME1CLI,374779,183939
2020/11/08 13:00,MME1CLI,411112,219361
2020/11/08 14:00,MME1CLI,379707,184395
2020/11/08 15:00,MME1CLI,411801,219871
2020/11/08 16:00,MME1CLI,379908,192972
2020/11/08 17:00,MME1CLI,416236,233028
2020/11/08 18:00,MME1CLI,407795,222801
2020/11/08 19:00,MME1CLI,446996,262432
2020/11/08 20:00,MME1CLI,443265,253651
2020/11/08 21:00,MME1CLI,455489,266403
2020/11/08 22:00,MME1CLI,424438,237379
2020/11/08 23:00,MME1CLI,442730,261164
2020/11/02 0:00,MME1MUN,335722,205667
2020/11/02 1:00,MME1MUN,275818,161203
2020/11/02 2:00,MME1MUN,282971,176089
2020/11/02 3:00,MME1MUN,256528,132055
2020/11/02 4:00,MME1MUN,281613,159384
2020/11/02 5:00,MME1MUN,252902,131047
2020/11/02 6:00,MME1MUN,303338,179892
2020/11/02 7:00,MME1MUN,299620,173414
2020/11/02 8:00,MME1MUN,348191,217981
2020/11/02 9:00,MME1MUN,342931,206778
2020/11/02 10:00,MME1MUN,372657,232990
2020/11/02 11:00,MME1MUN,366873,219303
2020/11/02 12:00,MME1MUN,389211,241124
2020/11/02 13:00,MME1MUN,372391,222253
2020/11/02 14:00,MME1MUN,386980,236461
2020/11/02 15:00,MME1MUN,373582,224867
2020/11/02 16:00,MME1MUN,390534,239785
2020/11/02 17:00,MME1MUN,371335,223793
2020/11/02 18:00,MME1MUN,386865,238199
2020/11/02 19:00,MME1MUN,381869,232915
2020/11/02 20:00,MME1MUN,398774,251188
2020/11/02 21:00,MME1MUN,382438,236780
2020/11/02 22:00,MME1MUN,382285,238263
2020/11/02 23:00,MME1MUN,359435,218230
2020/11/03 0:00,MME1MUN,346174,210675
2020/11/03 1:00,MME1MUN,296352,167404
2020/11/03 2:00,MME1MUN,292304,163216
2020/11/03 3:00,MME1MUN,269222,143112
2020/11/03 4:00,MME1MUN,273010,148160
2020/11/03 5:00,MME1MUN,265860,142914
2020/11/03 6:00,MME1MUN,298976,174481
2020/11/03 7:00,MME1MUN,316453,186771
2020/11/03 8:00,MME1MUN,352958,219141
2020/11/03 9:00,MME1MUN,364009,223322
2020/11/03 10:00,MME1MUN,381310,235118
2020/11/03 11:00,MME1MUN,381641,232116
2020/11/03 12:00,MME1MUN,397786,244969
2020/11/03 13:00,MME1MUN,390173,236075
2020/11/03 14:00,MME1MUN,394720,242179
2020/11/03 15:00,MME1MUN,380432,228434
2020/11/03 16:00,MME1MUN,388754,236327
2020/11/03 17:00,MME1MUN,383151,231473
2020/11/03 18:00,MME1MUN,392697,240860
2020/11/03 19:00,MME1MUN,396406,242087
2020/11/03 20:00,MME1MUN,412286,256826
2020/11/03 21:00,MME1MUN,397958,245058
2020/11/03 22:00,MME1MUN,392636,240762
2020/11/03 23:00,MME1MUN,367340,218331
2020/11/04 0:00,MME1MUN,469674,325277
2020/11/04 1:00,MME1MUN,406174,268089
2020/11/04 2:00,MME1MUN,331857,195913
2020/11/04 3:00,MME1MUN,314416,184578
2020/11/04 4:00,MME1MUN,305505,176730
2020/11/04 5:00,MME1MUN,307262,179627
2020/11/04 6:00,MME1MUN,325281,195671
2020/11/04 7:00,MME1MUN,350906,215050
2020/11/04 8:00,MME1MUN,368770,229776
2020/11/04 9:00,MME1MUN,382618,237367
2020/11/04 10:00,MME1MUN,394840,241846
2020/11/04 11:00,MME1MUN,400186,243830
2020/11/04 12:00,MME1MUN,407936,250221
2020/11/04 13:00,MME1MUN,403563,245048
2020/11/04 14:00,MME1MUN,405598,245497
2020/11/04 15:00,MME1MUN,399567,241589
2020/11/04 16:00,MME1MUN,400401,242551
2020/11/04 17:00,MME1MUN,395834,239781
2020/11/04 18:00,MME1MUN,398371,241536
2020/11/04 19:00,MME1MUN,403789,246565
2020/11/04 20:00,MME1MUN,413990,255333
2020/11/04 21:00,MME1MUN,404879,247601
2020/11/04 22:00,MME1MUN,395256,239561
2020/11/04 23:00,MME1MUN,369144,218358
2020/11/05 0:00,MME1MUN,348207,201194
2020/11/05 1:00,MME1MUN,313919,170151
2020/11/05 2:00,MME1MUN,294916,157248
2020/11/05 3:00,MME1MUN,282217,146280
2020/11/05 4:00,MME1MUN,279276,142642
2020/11/05 5:00,MME1MUN,280811,147446
2020/11/05 6:00,MME1MUN,305983,170904
2020/11/05 7:00,MME1MUN,329260,192116
2020/11/05 8:00,MME1MUN,353291,211240
2020/11/05 9:00,MME1MUN,368239,219622
2020/11/05 10:00,MME1MUN,381628,229251
2020/11/05 11:00,MME1MUN,386727,232557
2020/11/05 12:00,MME1MUN,395317,237572
2020/11/05 13:00,MME1MUN,399514,237760
2020/11/05 14:00,MME1MUN,392947,233769
2020/11/05 15:00,MME1MUN,389481,230272
2020/11/05 16:00,MME1MUN,388304,229515
2020/11/05 17:00,MME1MUN,390806,231963
2020/11/05 18:00,MME1MUN,393750,234859
2020/11/05 19:00,MME1MUN,400032,239472
2020/11/05 20:00,MME1MUN,408073,248117
2020/11/05 21:00,MME1MUN,401728,242087
2020/11/05 22:00,MME1MUN,388405,234138
2020/11/05 23:00,MME1MUN,373012,217976
2020/11/06 0:00,MME1MUN,539770,386023
2020/11/06 1:00,MME1MUN,304516,154457
2020/11/06 2:00,MME1MUN,380092,234395
2020/11/06 3:00,MME1MUN,269925,129643
2020/11/06 4:00,MME1MUN,347220,208304
2020/11/06 5:00,MME1MUN,270997,130844
2020/11/06 6:00,MME1MUN,364242,224854
2020/11/06 7:00,MME1MUN,318663,176094
2020/11/06 8:00,MME1MUN,398610,249857
2020/11/06 9:00,MME1MUN,357699,203079
2020/11/06 10:00,MME1MUN,413287,254728
2020/11/06 11:00,MME1MUN,382504,217646
2020/11/06 12:00,MME1MUN,420251,256170
2020/11/06 13:00,MME1MUN,387713,221039
2020/11/06 14:00,MME1MUN,415739,249815
2020/11/06 15:00,MME1MUN,381143,214592
2020/11/06 16:00,MME1MUN,409878,243522
2020/11/06 17:00,MME1MUN,391514,222184
2020/11/06 18:00,MME1MUN,412761,244399
2020/11/06 19:00,MME1MUN,397171,229026
2020/11/06 20:00,MME1MUN,425872,256008
2020/11/06 21:00,MME1MUN,402761,234715
2020/11/06 22:00,MME1MUN,408836,244783
2020/11/06 23:00,MME1MUN,369508,210831
2020/11/07 0:00,MME1MUN,368438,211964
2020/11/07 1:00,MME1MUN,321779,169638
2020/11/07 2:00,MME1MUN,316598,168067
2020/11/07 3:00,MME1MUN,286516,140902
2020/11/07 4:00,MME1MUN,309835,154204
2020/11/07 5:00,MME1MUN,276684,136766
2020/11/07 6:00,MME1MUN,305537,167638
2020/11/07 7:00,MME1MUN,311379,168936
2020/11/07 8:00,MME1MUN,354491,206640
2020/11/07 9:00,MME1MUN,360247,206555
2020/11/07 10:00,MME1MUN,387113,229136
2020/11/07 11:00,MME1MUN,384532,220877
2020/11/07 12:00,MME1MUN,406797,236582
2020/11/07 13:00,MME1MUN,397916,222776
2020/11/07 14:00,MME1MUN,407814,232945
2020/11/07 15:00,MME1MUN,392538,217105
2020/11/07 16:00,MME1MUN,403556,230121
2020/11/07 17:00,MME1MUN,401026,223733
2020/11/07 18:00,MME1MUN,412304,234438
2020/11/07 19:00,MME1MUN,413002,232448
2020/11/07 20:00,MME1MUN,437176,253410
2020/11/07 21:00,MME1MUN,414720,236270
2020/11/07 22:00,MME1MUN,411414,234133
2020/11/07 23:00,MME1MUN,392594,219640
2020/11/08 0:00,MME1MUN,382829,214288
2020/11/08 1:00,MME1MUN,291811,162360
2020/11/08 2:00,MME1MUN,76215,54746
2020/11/08 3:00,MME1MUN,63327,44649
2020/11/08 4:00,MME1MUN,54220,36200
2020/11/08 5:00,MME1MUN,52035,34256
2020/11/08 6:00,MME1MUN,58427,40020
2020/11/08 7:00,MME1MUN,71100,50863
2020/11/08 8:00,MME1MUN,93770,70482
2020/11/08 9:00,MME1MUN,163411,96700
2020/11/08 10:00,MME1MUN,299430,121833
2020/11/08 11:00,MME1MUN,345360,168035
2020/11/08 12:00,MME1MUN,321209,137431
2020/11/08 13:00,MME1MUN,344397,160138
2020/11/08 14:00,MME1MUN,320569,135593
2020/11/08 15:00,MME1MUN,346402,160703
2020/11/08 16:00,MME1MUN,323767,144937
2020/11/08 17:00,MME1MUN,345774,168767
2020/11/08 18:00,MME1MUN,339746,161750
2020/11/08 19:00,MME1MUN,365279,185938
2020/11/08 20:00,MME1MUN,365170,183447
2020/11/08 21:00,MME1MUN,368670,189875
2020/11/08 22:00,MME1MUN,347961,171708
2020/11/08 23:00,MME1MUN,354089,182892
2020/11/02 0:00,MME2BEL,381763,238022
2020/11/02 1:00,MME2BEL,310430,187735
2020/11/02 2:00,MME2BEL,317321,204301
2020/11/02 3:00,MME2BEL,286286,153017
2020/11/02 4:00,MME2BEL,316300,184920
2020/11/02 5:00,MME2BEL,283525,152773
2020/11/02 6:00,MME2BEL,342067,207003
2020/11/02 7:00,MME2BEL,334766,198965
2020/11/02 8:00,MME2BEL,389276,249017
2020/11/02 9:00,MME2BEL,373834,229201
2020/11/02 10:00,MME2BEL,415681,267365
2020/11/02 11:00,MME2BEL,401023,247903
2020/11/02 12:00,MME2BEL,429631,273814
2020/11/02 13:00,MME2BEL,408361,252135
2020/11/02 14:00,MME2BEL,427536,269420
2020/11/02 15:00,MME2BEL,409648,252993
2020/11/02 16:00,MME2BEL,430591,273094
2020/11/02 17:00,MME2BEL,411304,255352
2020/11/02 18:00,MME2BEL,428053,270549
2020/11/02 19:00,MME2BEL,421572,266167
2020/11/02 20:00,MME2BEL,446699,290400
2020/11/02 21:00,MME2BEL,430299,271248
2020/11/02 22:00,MME2BEL,434301,277010
2020/11/02 23:00,MME2BEL,404195,252288
2020/11/03 0:00,MME2BEL,393995,246518
2020/11/03 1:00,MME2BEL,338210,194935
2020/11/03 2:00,MME2BEL,332116,192235
2020/11/03 3:00,MME2BEL,301636,166655
2020/11/03 4:00,MME2BEL,308367,174050
2020/11/03 5:00,MME2BEL,301085,167754
2020/11/03 6:00,MME2BEL,340996,205055
2020/11/03 7:00,MME2BEL,358879,219020
2020/11/03 8:00,MME2BEL,394996,250844
2020/11/03 9:00,MME2BEL,407301,256804
2020/11/03 10:00,MME2BEL,425465,270857
2020/11/03 11:00,MME2BEL,422839,263947
2020/11/03 12:00,MME2BEL,438390,278738
2020/11/03 13:00,MME2BEL,427758,266612
2020/11/03 14:00,MME2BEL,439888,278185
2020/11/03 15:00,MME2BEL,424331,262492
2020/11/03 16:00,MME2BEL,435650,274035
2020/11/03 17:00,MME2BEL,431857,270235
2020/11/03 18:00,MME2BEL,440733,279229
2020/11/03 19:00,MME2BEL,443648,281417
2020/11/03 20:00,MME2BEL,459507,294407
2020/11/03 21:00,MME2BEL,446167,283089
2020/11/03 22:00,MME2BEL,442003,281151
2020/11/03 23:00,MME2BEL,412992,254794
2020/11/04 0:00,MME2BEL,612949,458127
2020/11/04 1:00,MME2BEL,426463,276001
2020/11/04 2:00,MME2BEL,390578,249599
2020/11/04 3:00,MME2BEL,340277,200438
2020/11/04 4:00,MME2BEL,365384,226979
2020/11/04 5:00,MME2BEL,332405,196452
2020/11/04 6:00,MME2BEL,386159,247618
2020/11/04 7:00,MME2BEL,383250,240223
2020/11/04 8:00,MME2BEL,428464,280615
2020/11/04 9:00,MME2BEL,421739,265514
2020/11/04 10:00,MME2BEL,447419,286917
2020/11/04 11:00,MME2BEL,434862,274572
2020/11/04 12:00,MME2BEL,454981,291169
2020/11/04 13:00,MME2BEL,443867,276486
2020/11/04 14:00,MME2BEL,451820,285999
2020/11/04 15:00,MME2BEL,436711,270263
2020/11/04 16:00,MME2BEL,445650,283073
2020/11/04 17:00,MME2BEL,436575,273814
2020/11/04 18:00,MME2BEL,448781,283422
2020/11/04 19:00,MME2BEL,450750,284134
2020/11/04 20:00,MME2BEL,466903,297979
2020/11/04 21:00,MME2BEL,453715,283534
2020/11/04 22:00,MME2BEL,448605,282015
2020/11/04 23:00,MME2BEL,414706,252815
2020/11/05 0:00,MME2BEL,397884,240440
2020/11/05 1:00,MME2BEL,353538,200526
