fechaHora,fechaHora,ultimoPrecio
2019-10-07 17:00:36.110,2019-10-07T17:00:36.11,30.0
2019-10-04 17:00:43.787,2019-10-04T17:00:43.787,32.0
2019-10-03 17:00:38.993,2019-10-03T17:00:38.993,32.0
2019-10-02 12:00:16.263,2019-10-02T12:00:16.263,31.2
2019-10-01 17:00:43.103,2019-10-01T17:00:43.103,31.0
2019-09-30 17:00:38.140,2019-09-30T17:00:38.14,30.0
2019-09-27 17:00:39.097,2019-09-27T17:00:39.097,30.0
2019-09-26 17:00:55.180,2019-09-26T17:00:55.18,30.0
2019-09-25 17:00:36.313,2019-09-25T17:00:36.313,30.0
2019-09-24 17:00:40.603,2019-09-24T17:00:40.603,30.0
2019-09-23 17:00:39.707,2019-09-23T17:00:39.707,30.0
2019-09-20 17:00:38.140,2019-09-20T17:00:38.14,30.5
2019-09-19 17:00:37.160,2019-09-19T17:00:37.16,30.3
2019-09-18 17:00:38.153,2019-09-18T17:00:38.153,30.0
2019-09-17 16:00:21.310,2019-09-17T16:00:21.31,30.0
2019-09-16 17:00:40.773,2019-09-16T17:00:40.773,28.55
2019-09-13 17:00:52.620,2019-09-13T17:00:52.62,27.0
2019-09-12 17:00:41.320,2019-09-12T17:00:41.32,26.0
2019-09-11 17:00:50.307,2019-09-11T17:00:50.307,26.0
2019-09-10 17:00:43.400,2019-09-10T17:00:43.4,25.0
2019-09-09 17:01:02.470,2019-09-09T17:01:02.47,22.95
2019-09-06 16:00:24.497,2019-09-06T16:00:24.497,22.9
2019-09-05 17:00:54.933,2019-09-05T17:00:54.933,23.0
2019-09-04 17:00:26.427,2019-09-04T17:00:26.427,23.0
2019-09-03 17:00:48.547,2019-09-03T17:00:48.547,25.0
2019-09-02 03:00:23.017,2019-09-02T03:00:23.017,25.0
2019-08-30 17:00:48.203,2019-08-30T17:00:48.203,25.0
2019-08-29 17:01:01.573,2019-08-29T17:01:01.573,26.0
2019-08-28 17:01:12.967,2019-08-28T17:01:12.967,26.0
2019-08-26 17:01:04.017,2019-08-26T17:01:04.017,26.0
2019-08-23 17:01:03.207,2019-08-23T17:01:03.207,27.0
2019-08-22 17:01:06.580,2019-08-22T17:01:06.58,27.0
2019-08-21 17:01:08.273,2019-08-21T17:01:08.273,27.0
2019-08-20 17:00:57.337,2019-08-20T17:00:57.337,27.9
2019-08-16 17:01:15.490,2019-08-16T17:01:15.49,28.0
2019-08-15 17:01:00.960,2019-08-15T17:01:00.96,27.5
2019-08-14 17:01:16.797,2019-08-14T17:01:16.797,28.0
2019-08-13 17:01:05.180,2019-08-13T17:01:05.18,27.0
2019-08-12 17:01:04.803,2019-08-12T17:01:04.803,30.0
2019-08-09 17:01:21.760,2019-08-09T17:01:21.76,31.0
2019-08-08 17:01:07.267,2019-08-08T17:01:07.267,31.0
2019-08-07 17:00:51.637,2019-08-07T17:00:51.637,31.95
2019-08-06 17:00:58.630,2019-08-06T17:00:58.63,31.95
2019-08-05 17:01:00.980,2019-08-05T17:01:00.98,31.95
2019-08-02 17:01:05.240,2019-08-02T17:01:05.24,33.0
2019-08-01 17:01:02.930,2019-08-01T17:01:02.93,33.0
2019-07-31 17:01:10.970,2019-07-31T17:01:10.97,33.5
2019-07-30 17:01:09.167,2019-07-30T17:01:09.167,36.0
2019-07-29 17:01:09.373,2019-07-29T17:01:09.373,36.0
2019-07-26 17:01:13.217,2019-07-26T17:01:13.217,36.0
2019-07-25 17:01:10.190,2019-07-25T17:01:10.19,36.0
2019-07-24 17:01:05.853,2019-07-24T17:01:05.853,36.5
2019-07-23 17:01:08.923,2019-07-23T17:01:08.923,37.0
2019-07-22 17:00:21.837,2019-07-22T17:00:21.837,38.0
2019-07-19 17:01:07.273,2019-07-19T17:01:07.273,38.0
2019-07-18 17:01:03.567,2019-07-18T17:01:03.567,38.5
2019-07-17 17:01:10.893,2019-07-17T17:01:10.893,38.75
2019-07-16 17:01:12.310,2019-07-16T17:01:12.31,39.0
2019-07-15 17:01:19.840,2019-07-15T17:01:19.84,39.0
2019-07-12 17:01:00.567,2019-07-12T17:01:00.567,39.0
2019-07-11 17:01:14.247,2019-07-11T17:01:14.247,40.0
2019-07-10 16:00:43.110,2019-07-10T16:00:43.11,40.0
2019-07-05 17:01:00.140,2019-07-05T17:01:00.14,40.0
2019-07-04 17:01:06.593,2019-07-04T17:01:06.593,39.5
2019-07-03 17:00:49.827,2019-07-03T17:00:49.827,38.4
2019-07-02 17:00:48.057,2019-07-02T17:00:48.057,38.0
2019-07-01 17:00:38.087,2019-07-01T17:00:38.087,75.0
2019-06-28 17:00:46.560,2019-06-28T17:00:46.56,75.0
2019-06-27 17:00:45.247,2019-06-27T17:00:45.247,70.0
2019-06-26 17:00:41.540,2019-06-26T17:00:41.54,70.0
2019-06-25 17:00:37.960,2019-06-25T17:00:37.96,70.0
2019-06-24 17:00:40.993,2019-06-24T17:00:40.993,70.0
2019-06-21 17:00:39.700,2019-06-21T17:00:39.7,70.0
2019-06-19 17:00:44.550,2019-06-19T17:00:44.55,70.0
2019-06-18 17:00:52.590,2019-06-18T17:00:52.59,68.0
2019-06-14 17:00:50.730,2019-06-14T17:00:50.73,68.0
2019-06-13 17:00:50.913,2019-06-13T17:00:50.913,68.0
2019-06-12 17:00:59.683,2019-06-12T17:00:59.683,65.0
2019-06-11 17:00:54.450,2019-06-11T17:00:54.45,60.0
2019-06-10 17:00:48.160,2019-06-10T17:00:48.16,60.0
2019-06-07 17:00:51.520,2019-06-07T17:00:51.52,60.0
2019-06-06 13:35:25.423,2019-06-06T13:35:25.423,68.0
2019-06-05 17:01:03.327,2019-06-05T17:01:03.327,68.0
2019-06-04 17:01:04.713,2019-06-04T17:01:04.713,69.0
2019-06-03 17:01:08.177,2019-06-03T17:01:08.177,70.0
2019-05-31 17:00:53.200,2019-05-31T17:00:53.2,70.0
2019-05-30 17:01:07.813,2019-05-30T17:01:07.813,70.0
2019-05-29 17:00:40.390,2019-05-29T17:00:40.39,69.8
2019-05-28 17:00:59.960,2019-05-28T17:00:59.96,69.8
2019-05-27 17:00:58.033,2019-05-27T17:00:58.033,69.8
2019-05-24 17:01:01.317,2019-05-24T17:01:01.317,69.8
2019-05-22 17:01:00.480,2019-05-22T17:01:00.48,70.0
2019-05-21 17:01:04.287,2019-05-21T17:01:04.287,70.0
2019-05-20 17:00:54.290,2019-05-20T17:00:54.29,70.0
2019-05-17 17:00:53.223,2019-05-17T17:00:53.223,71.5
2019-05-16 17:01:00.627,2019-05-16T17:01:00.627,73.0
2019-05-15 17:00:54.443,2019-05-15T17:00:54.443,73.0
2019-05-14 17:00:59.643,2019-05-14T17:00:59.643,68.0
2019-05-13 17:01:01.143,2019-05-13T17:01:01.143,68.0
2019-05-10 17:00:56.023,2019-05-10T17:00:56.023,70.0
2019-05-09 17:01:04.510,2019-05-09T17:01:04.51,70.0
2019-05-08 17:01:08.357,2019-05-08T17:01:08.357,70.0
2019-05-07 17:01:03.297,2019-05-07T17:01:03.297,70.0
2019-05-06 17:01:11.677,2019-05-06T17:01:11.677,70.0
2019-05-03 17:01:31.017,2019-05-03T17:01:31.017,72.9
2019-05-02 17:01:08.070,2019-05-02T17:01:08.07,72.9
2019-04-30 17:00:54.487,2019-04-30T17:00:54.487,74.5
2019-04-29 17:01:07.350,2019-04-29T17:01:07.35,74.5
2019-04-26 17:01:00.323,2019-04-26T17:01:00.323,75.0
2019-04-25 17:01:22.993,2019-04-25T17:01:22.993,77.0
2019-04-24 17:01:15.447,2019-04-24T17:01:15.447,77.0
2019-04-23 17:00:51.860,2019-04-23T17:00:51.86,77.0
2019-04-22 17:00:54.700,2019-04-22T17:00:54.7,77.0
2019-04-17 17:00:53.173,2019-04-17T17:00:53.173,78.0
2019-04-16 17:00:49.677,2019-04-16T17:00:49.677,78.0
2019-04-15 17:01:12.037,2019-04-15T17:01:12.037,78.0
2019-04-12 17:01:04.177,2019-04-12T17:01:04.177,80.0
2019-04-11 17:00:58.297,2019-04-11T17:00:58.297,82.0
2019-04-10 17:01:00.063,2019-04-10T17:01:00.063,78.0
2019-04-09 17:01:12.747,2019-04-09T17:01:12.747,78.0
2019-04-08 17:00:45.813,2019-04-08T17:00:45.813,80.0
2019-04-05 17:00:41.990,2019-04-05T17:00:41.99,79.0
2019-04-04 17:00:41.913,2019-04-04T17:00:41.913,79.0
2019-04-03 17:00:56.913,2019-04-03T17:00:56.913,80.0
2019-04-01 17:00:49.567,2019-04-01T17:00:49.567,80.0
2019-03-29 17:00:45.783,2019-03-29T17:00:45.783,80.0
2019-03-28 17:01:03.600,2019-03-28T17:01:03.6,80.0
2019-03-27 17:01:07.757,2019-03-27T17:01:07.757,80.0
2019-03-26 17:00:48.107,2019-03-26T17:00:48.107,80.0
2019-03-25 17:00:51.817,2019-03-25T17:00:51.817,80.0
2019-03-22 17:00:38.033,2019-03-22T17:00:38.033,80.0
2019-03-21 03:00:26.677,2019-03-21T03:00:26.677,85.0
2019-03-20 17:00:52.000,2019-03-20T17:00:52,85.0
2019-03-19 17:00:41.720,2019-03-19T17:00:41.72,85.0
2019-03-18 17:00:50.870,2019-03-18T17:00:50.87,85.0
2019-03-15 17:00:45.910,2019-03-15T17:00:45.91,85.0
2019-03-14 17:00:47.027,2019-03-14T17:00:47.027,85.0
2019-03-13 17:00:39.910,2019-03-13T17:00:39.91,85.0
2019-03-12 17:00:48.257,2019-03-12T17:00:48.257,85.0
2019-03-11 17:00:44.750,2019-03-11T17:00:44.75,85.0
2019-03-08 17:00:49.317,2019-03-08T17:00:49.317,90.0
2019-03-07 17:00:47.937,2019-03-07T17:00:47.937,90.0
2019-03-06 17:00:42.717,2019-03-06T17:00:42.717,90.0
2019-03-01 17:00:51.760,2019-03-01T17:00:51.76,90.0
2019-02-28 17:00:44.707,2019-02-28T17:00:44.707,90.0
2019-02-27 17:00:42.667,2019-02-27T17:00:42.667,92.0
2019-02-26 17:00:46.653,2019-02-26T17:00:46.653,90.0
2019-02-25 17:00:40.960,2019-02-25T17:00:40.96,90.0
2019-02-22 17:00:49.173,2019-02-22T17:00:49.173,92.0
2019-02-21 17:00:41.733,2019-02-21T17:00:41.733,92.0
2019-02-20 17:00:46.580,2019-02-20T17:00:46.58,93.0
2019-02-19 17:00:44.513,2019-02-19T17:00:44.513,93.0
2019-02-18 17:00:38.597,2019-02-18T17:00:38.597,93.0
2019-02-15 17:00:38.293,2019-02-15T17:00:38.293,93.0
2019-02-14 17:00:48.780,2019-02-14T17:00:48.78,93.0
2019-02-13 17:00:51.643,2019-02-13T17:00:51.643,93.0
2019-02-12 17:00:50.473,2019-02-12T17:00:50.473,93.0
2019-02-11 17:00:41.847,2019-02-11T17:00:41.847,93.0
2019-02-08 17:00:54.240,2019-02-08T17:00:54.24,93.5
2019-02-07 17:00:57.290,2019-02-07T17:00:57.29,93.5
2019-02-06 17:00:50.123,2019-02-06T17:00:50.123,95.0
2019-02-05 17:00:43.263,2019-02-05T17:00:43.263,95.0
2019-02-04 17:00:52.040,2019-02-04T17:00:52.04,95.0
2019-02-01 17:00:39.090,2019-02-01T17:00:39.09,95.0
2019-01-31 17:00:39.137,2019-01-31T17:00:39.137,94.0
2019-01-30 17:00:36.897,2019-01-30T17:00:36.897,94.0
2019-01-29 17:00:37.533,2019-01-29T17:00:37.533,93.0
2019-01-28 17:00:42.120,2019-01-28T17:00:42.12,93.0
2019-01-25 17:00:41.177,2019-01-25T17:00:41.177,92.0
2019-01-24 17:00:40.143,2019-01-24T17:00:40.143,92.0
2019-01-23 17:00:44.413,2019-01-23T17:00:44.413,91.5
2019-01-22 17:00:41.550,2019-01-22T17:00:41.55,92.0
2019-01-21 17:00:38.683,2019-01-21T17:00:38.683,92.0
2019-01-18 17:00:45.590,2019-01-18T17:00:45.59,92.0
2019-01-17 17:00:45.907,2019-01-17T17:00:45.907,92.0
2019-01-16 17:00:40.300,2019-01-16T17:00:40.3,92.0
2019-01-15 17:00:41.517,2019-01-15T17:00:41.517,90.0
2019-01-14 17:00:42.960,2019-01-14T17:00:42.96,91.5
2019-01-11 17:00:41.130,2019-01-11T17:00:41.13,91.5
2019-01-10 17:00:51.963,2019-01-10T17:00:51.963,90.0
2019-01-09 16:00:49.800,2019-01-09T16:00:49.8,89.0
2019-01-08 17:00:47.723,2019-01-08T17:00:47.723,90.0
2019-01-07 17:00:47.667,2019-01-07T17:00:47.667,90.0
2019-01-04 17:00:53.680,2019-01-04T17:00:53.68,90.0
2019-01-03 17:00:49.053,2019-01-03T17:00:49.053,88.5
2019-01-02 17:00:41.010,2019-01-02T17:00:41.01,91.0
2018-12-28 17:00:33.500,2018-12-28T17:00:33.5,91.05
2018-12-27 17:00:36.143,2018-12-27T17:00:36.143,91.0
2018-12-26 17:00:41.957,2018-12-26T17:00:41.957,90.3
2018-12-21 17:00:44.857,2018-12-21T17:00:44.857,90.0
2018-12-20 17:00:50.720,2018-12-20T17:00:50.72,90.0
2018-12-19 17:00:44.073,2018-12-19T17:00:44.073,90.0
2018-12-18 17:00:42.337,2018-12-18T17:00:42.337,90.0
2018-12-17 17:00:40.410,2018-12-17T17:00:40.41,90.0
2018-12-14 17:00:39.980,2018-12-14T17:00:39.98,90.0
2018-12-13 17:00:49.130,2018-12-13T17:00:49.13,90.0
2018-12-12 17:00:38.543,2018-12-12T17:00:38.543,91.0
2018-12-11 17:00:48.760,2018-12-11T17:00:48.76,92.0
2018-12-10 17:00:45.680,2018-12-10T17:00:45.68,92.0
2018-12-07 17:00:51.657,2018-12-07T17:00:51.657,92.0
2018-12-06 17:00:51.680,2018-12-06T17:00:51.68,92.0
2018-12-05 17:00:56.153,2018-12-05T17:00:56.153,92.0
2018-12-04 17:00:38.050,2018-12-04T17:00:38.05,92.0
2018-12-03 17:00:48.077,2018-12-03T17:00:48.077,92.0
2018-11-29 15:00:52.587,2018-11-29T15:00:52.587,92.0
2018-11-28 17:00:46.543,2018-11-28T17:00:46.543,91.931276
2018-11-27 17:00:38.947,2018-11-27T17:00:38.947,91.931276
2018-11-26 17:00:38.597,2018-11-26T17:00:38.597,92.930529
2018-11-23 17:00:44.793,2018-11-23T17:00:44.793,91.0319483
2018-11-22 17:00:48.470,2018-11-22T17:00:48.47,91.0319483
2018-11-21 17:00:53.720,2018-11-21T17:00:53.72,91.0319483
2018-11-20 17:00:43.320,2018-11-20T17:00:43.32,91.931276
2018-11-16 17:00:33.783,2018-11-16T17:00:33.783,91.931276
2018-11-15 17:00:45.600,2018-11-15T17:00:45.6,91.4316495
2018-11-14 12:00:18.723,2018-11-14T12:00:18.723,91.4316495
2018-11-13 17:00:38.567,2018-11-13T17:00:38.567,90.932023
2018-11-12 17:00:40.080,2018-11-12T17:00:40.08,90.932023
2018-11-09 17:00:42.623,2018-11-09T17:00:42.623,90.932023
2018-11-08 17:00:40.803,2018-11-08T17:00:40.803,90.932023
2018-11-07 17:00:38.583,2018-11-07T17:00:38.583,90.932023
2018-11-06 17:00:36.957,2018-11-06T17:00:36.957,90.932023
2018-11-05 17:00:41.157,2018-11-05T17:00:41.157,90.932023
2018-11-02 17:00:40.937,2018-11-02T17:00:40.937,90.932023
2018-11-01 17:00:58.920,2018-11-01T17:00:58.92,90.932023
2018-10-31 17:00:47.450,2018-10-31T17:00:47.45,89.93277
2018-10-30 17:00:41.967,2018-10-30T17:00:41.967,89.93277
2018-10-29 17:00:39.040,2018-10-29T17:00:39.04,89.93277
2018-10-26 17:00:39.310,2018-10-26T17:00:39.31,91.931276
2018-10-25 17:00:50.800,2018-10-25T17:00:50.8,91.931276
2018-10-24 17:00:41.087,2018-10-24T17:00:41.087,90.932023
2018-10-23 17:00:38.617,2018-10-23T17:00:38.617,89.93277
2018-10-22 17:00:42.083,2018-10-22T17:00:42.083,89.93277
2018-10-19 17:00:37.340,2018-10-19T17:00:37.34,89.93277
2018-10-18 17:00:34.047,2018-10-18T17:00:34.047,89.93277
2018-10-17 17:00:52.490,2018-10-17T17:00:52.49,89.93277
2018-10-16 17:00:45.593,2018-10-16T17:00:45.593,89.93277
2018-10-12 16:00:08.687,2018-10-12T16:00:08.687,89.93277
2018-10-11 17:00:41.107,2018-10-11T17:00:41.107,89.93277
2018-10-10 17:00:49.037,2018-10-10T17:00:49.037,89.93277
2018-10-09 17:00:53.180,2018-10-09T17:00:53.18,89.93277
2018-10-08 17:00:42.083,2018-10-08T17:00:42.083,87.934264
2018-10-05 17:00:42.577,2018-10-05T17:00:42.577,87.934264
2018-10-04 17:00:41.287,2018-10-04T17:00:41.287,87.934264
2018-10-03 17:01:00.627,2018-10-03T17:01:00.627,87.934264
2018-10-02 17:00:41.303,2018-10-02T17:00:41.303,87.934264
2018-10-01 17:00:40.253,2018-10-01T17:00:40.253,86.935011
2018-09-28 17:00:46.063,2018-09-28T17:00:46.063,86.935011
2018-09-27 17:00:46.047,2018-09-27T17:00:46.047,85.935758
2018-09-26 16:00:33.340,2018-09-26T16:00:33.34,85.935758
2018-09-25 17:00:57.247,2018-09-25T17:00:57.247,85.36744085
2018-09-24 17:00:36.013,2018-09-24T17:00:36.013,84.86821605
2018-09-21 17:00:50.887,2018-09-21T17:00:50.887,84.86821605
2018-09-20 17:00:50.630,2018-09-20T17:00:50.63,84.36899125
2018-09-19 17:00:59.560,2018-09-19T17:00:59.56,79.87596805
2018-09-18 17:00:40.150,2018-09-18T17:00:40.15,83.86976645
2018-09-17 17:00:50.193,2018-09-17T17:00:50.193,83.86976645
2018-09-14 17:00:46.373,2018-09-14T17:00:46.373,82.87131685
2018-09-13 17:00:48.740,2018-09-13T17:00:48.74,82.87131685
2018-09-12 17:00:53.737,2018-09-12T17:00:53.737,81.87286725
2018-09-11 17:00:45.420,2018-09-11T17:00:45.42,81.87286725
2018-09-10 17:00:45.837,2018-09-10T17:00:45.837,81.87286725
2018-09-07 17:00:56.630,2018-09-07T17:00:56.63,81.87286725
2018-09-06 17:00:46.787,2018-09-06T17:00:46.787,81.37364245
2018-09-05 17:00:51.357,2018-09-05T17:00:51.357,81.37364245
2018-09-04 17:00:49.523,2018-09-04T17:00:49.523,81.87286725
2018-09-03 17:00:53.727,2018-09-03T17:00:53.727,81.87286725
2018-08-31 17:00:40.363,2018-08-31T17:00:40.363,77.87906885
2018-08-30 17:00:58.870,2018-08-30T17:00:58.87,77.87906885
2018-08-29 17:00:55.697,2018-08-29T17:00:55.697,75.88216964
2018-08-28 17:00:42.737,2018-08-28T17:00:42.737,71.81971784
2018-08-27 17:00:46.550,2018-08-27T17:00:46.55,71.81971784
2018-08-24 17:00:54.620,2018-08-24T17:00:54.62,71.42071942
2018-08-23 17:00:50.733,2018-08-23T17:00:50.733,71.32096981
2018-08-22 17:00:40.960,2018-08-22T17:00:40.96,71.32096981
2018-08-21 17:00:50.307,2018-08-21T17:00:50.307,71.32096981
2018-08-17 12:00:02.707,2018-08-17T12:00:02.707,71.32096981
2018-08-16 17:00:38.770,2018-08-16T17:00:38.77,70.82222177
2018-08-15 17:01:04.707,2018-08-15T17:01:04.707,69.82472569
2018-08-14 17:01:08.377,2018-08-14T17:01:08.377,69.82472569
2018-08-13 17:01:11.390,2018-08-13T17:01:11.39,69.82472569
2018-08-10 17:00:40.660,2018-08-10T17:00:40.66,69.82472569
2018-08-09 17:00:56.830,2018-08-09T17:00:56.83,70.32347372
2018-08-08 17:00:39.953,2018-08-08T17:00:39.953,69.82472569
2018-08-07 17:00:41.747,2018-08-07T17:00:41.747,69.82472569
2018-08-06 17:00:56.227,2018-08-06T17:00:56.227,71.81971784
2018-08-03 17:01:04.100,2018-08-03T17:01:04.1,71.81971784
2018-08-02 03:00:28.603,2018-08-02T03:00:28.603,71.81971784
2018-08-01 17:00:51.970,2018-08-01T17:00:51.97,71.81971784
2018-07-31 17:00:53.573,2018-07-31T17:00:53.573,73.81471001
2018-07-30 17:00:40.750,2018-07-30T17:00:40.75,71.81971784
2018-07-27 17:00:55.000,2018-07-27T17:00:55,71.81971784
2018-07-26 17:00:56.877,2018-07-26T17:00:56.877,71.75113002
2018-07-25 17:00:52.783,2018-07-25T17:00:52.783,68.7614996
2018-07-24 17:00:48.373,2018-07-24T17:00:48.373,68.7614996
2018-07-23 17:00:38.397,2018-07-23T17:00:38.397,67.76495613
2018-07-20 17:00:39.900,2018-07-20T17:00:39.9,67.76495613
2018-07-19 17:00:37.817,2018-07-19T17:00:37.817,67.76495613
2018-07-18 17:01:00.973,2018-07-18T17:01:00.973,67.76495613
2018-07-17 17:00:43.007,2018-07-17T17:00:43.007,67.76495613
2018-07-16 17:00:43.767,2018-07-16T17:00:43.767,67.26668439
2018-07-13 17:01:11.117,2018-07-13T17:01:11.117,67.26668439
2018-07-12 17:00:55.893,2018-07-12T17:00:55.893,67.26668439
2018-07-11 17:00:59.490,2018-07-11T17:00:59.49,67.36633874
2018-07-06 17:00:52.473,2018-07-06T17:00:52.473,69.75804307
2018-07-05 17:00:54.713,2018-07-05T17:00:54.713,67.36633874
2018-07-04 17:00:57.017,2018-07-04T17:00:57.017,67.36633874
2018-07-03 17:01:01.530,2018-07-03T17:01:01.53,67.76495613
2018-07-02 17:01:02.013,2018-07-02T17:01:02.013,70.15666047
2018-06-29 17:00:47.407,2018-06-29T17:00:47.407,71.25285829
2018-06-28 17:00:53.790,2018-06-28T17:00:53.79,71.25285829
2018-06-27 17:00:58.777,2018-06-27T17:00:58.777,71.25285829
2018-06-26 17:00:49.180,2018-06-26T17:00:49.18,71.48327468
2018-06-25 17:00:48.550,2018-06-25T17:00:48.55,71.18459803
2018-06-22 17:00:47.660,2018-06-22T17:00:47.66,70.68680365
2018-06-21 17:00:51.067,2018-06-21T17:00:51.067,69.69121487
2018-06-19 12:00:21.703,2018-06-19T12:00:21.703,67.20224292
2018-06-18 17:00:39.847,2018-06-18T17:00:39.847,66.70444852
2018-06-15 17:00:43.853,2018-06-15T17:00:43.853,66.70444852
2018-06-14 17:00:45.090,2018-06-14T17:00:45.09,66.70444852
2018-06-13 03:00:07.733,2018-06-13T03:00:07.733,66.75422795
2018-06-12 17:00:52.840,2018-06-12T17:00:52.84,66.75422795
2018-06-11 17:00:52.800,2018-06-11T17:00:52.8,66.75422795
2018-06-08 17:00:49.520,2018-06-08T17:00:49.52,66.70444852
2018-06-07 17:00:54.857,2018-06-07T17:00:54.857,67.20224292
2018-06-06 17:00:57.017,2018-06-06T17:00:57.017,66.70444852
2018-06-05 17:00:50.740,2018-06-05T17:00:50.74,66.70444852
2018-06-04 17:00:45.060,2018-06-04T17:00:45.06,65.70885973
2018-06-01 17:00:49.210,2018-06-01T17:00:49.21,66.20665412
2018-05-31 17:00:44.160,2018-05-31T17:00:44.16,66.70444852
2018-05-30 17:00:54.433,2018-05-30T17:00:54.433,66.70444852
2018-05-29 17:00:42.987,2018-05-29T17:00:42.987,66.70444852
2018-05-28 17:00:53.697,2018-05-28T17:00:53.697,67.13376382
2018-05-24 17:00:46.863,2018-05-24T17:00:46.863,67.18349253
2018-05-23 17:00:43.153,2018-05-23T17:00:43.153,66.63647669
2018-05-22 17:00:54.990,2018-05-22T17:00:54.99,66.63647669
2018-05-21 17:00:35.510,2018-05-21T17:00:35.51,66.63647669
2018-05-18 17:00:36.890,2018-05-18T17:00:36.89,66.63647669
2018-05-17 17:01:18.017,2018-05-17T17:01:18.017,67.23322125
2018-05-16 17:01:01.043,2018-05-16T17:01:01.043,66.93484897
2018-05-15 17:01:08.807,2018-05-15T17:01:08.807,66.53701926
2018-05-14 17:01:02.213,2018-05-14T17:01:02.213,65.6419024
2018-05-11 03:00:24.043,2018-05-11T03:00:24.043,65.6419024
2018-05-10 17:00:59.420,2018-05-10T17:00:59.42,65.6419024
2018-05-09 17:00:57.203,2018-05-09T17:00:57.203,65.6419024
2018-05-08 17:01:36.800,2018-05-08T17:01:36.8,65.6419024
2018-05-07 17:00:50.930,2018-05-07T17:00:50.93,65.6419024
2018-05-04 17:01:00.920,2018-05-04T17:01:00.92,67.63105096
2018-05-03 17:00:50.717,2018-05-03T17:00:50.717,67.63105096
2018-05-02 17:00:53.627,2018-05-02T17:00:53.627,67.63105096
2018-04-27 17:01:03.390,2018-04-27T17:01:03.39,68.12833811
2018-04-26 17:00:45.977,2018-04-26T17:00:45.977,67.63105096
2018-04-25 17:00:50.933,2018-04-25T17:00:50.933,67.63105096
2018-04-24 17:00:34.333,2018-04-24T17:00:34.333,67.63105096
2018-04-23 17:00:39.427,2018-04-23T17:00:39.427,67.63105096
2018-04-20 17:00:34.753,2018-04-20T17:00:34.753,68.62562525
2018-04-19 17:00:49.353,2018-04-19T17:00:49.353,67.13376382
2018-04-18 17:00:54.723,2018-04-18T17:00:54.723,67.13376382
2018-04-17 17:00:50.830,2018-04-17T17:00:50.83,67.23322125
2018-04-16 17:00:41.340,2018-04-16T17:00:41.34,67.13376382
2018-04-13 17:00:42.117,2018-04-13T17:00:42.117,68.12833811
2018-04-12 17:00:48.487,2018-04-12T17:00:48.487,68.12833811
2018-04-11 17:00:44.303,2018-04-11T17:00:44.303,66.56810765
2018-04-10 17:00:44.183,2018-04-10T17:00:44.183,68.20747149
2018-04-09 17:00:44.343,2018-04-09T17:00:44.343,67.5616615
2018-04-06 17:00:43.363,2018-04-06T17:00:43.363,68.55521535
2018-04-05 17:00:47.470,2018-04-05T17:00:47.47,68.55521535
2018-04-04 17:00:34.483,2018-04-04T17:00:34.483,68.8532815
2018-04-03 17:00:34.297,2018-04-03T17:00:34.297,68.75392612
2018-03-28 17:00:40.037,2018-03-28T17:00:40.037,68.75392612
2018-03-27 17:00:38.717,2018-03-27T17:00:38.717,69.05199227
2018-03-26 17:00:44.863,2018-03-26T17:00:44.863,69.54876919
2018-03-23 17:00:42.510,2018-03-23T17:00:42.51,69.05199227
2018-03-22 17:00:50.200,2018-03-22T17:00:50.2,68.55521535
2018-03-21 17:00:45.657,2018-03-21T17:00:45.657,68.50553766
2018-03-20 03:00:28.490,2018-03-20T03:00:28.49,68.55521535
2018-03-19 17:00:33.240,2018-03-19T17:00:33.24,68.55521535
2018-03-16 17:00:34.303,2018-03-16T17:00:34.303,68.05843843
2018-03-15 17:00:26.153,2018-03-15T17:00:26.153,68.05843843
2018-03-14 17:01:14.660,2018-03-14T17:01:14.66,67.5616615
2018-03-13 17:00:44.063,2018-03-13T17:00:44.063,65.57455381
2018-03-12 17:00:51.427,2018-03-12T17:00:51.427,64.68035535
2018-03-09 17:00:36.037,2018-03-09T17:00:36.037,63.58744612
2018-03-08 17:00:42.153,2018-03-08T17:00:42.153,63.58744612
2018-03-07 17:00:40.073,2018-03-07T17:00:40.073,63.58744612
2018-03-06 17:00:38.420,2018-03-06T17:00:38.42,63.09066921
2018-03-05 17:00:37.240,2018-03-05T17:00:37.24,63.09066921
2018-03-02 17:00:51.600,2018-03-02T17:00:51.6,62.59389227
2018-03-01 17:00:54.103,2018-03-01T17:00:54.103,63.09066921
2018-02-28 12:01:05.713,2018-02-28T12:01:05.713,63.09066921
2018-02-27 17:00:43.013,2018-02-27T17:00:43.013,63.09066921
2018-02-26 17:00:47.137,2018-02-26T17:00:47.137,63.09066921
2018-02-23 17:00:54.323,2018-02-23T17:00:54.323,63.09066921
2018-02-22 17:00:43.883,2018-02-22T17:00:43.883,62.59389227
2018-02-21 17:00:46.600,2018-02-21T17:00:46.6,62.09711534
2018-02-20 16:00:05.413,2018-02-20T16:00:05.413,61.60033843
2018-02-19 17:00:43.413,2018-02-19T17:00:43.413,61.60033843
2018-02-16 17:00:35.227,2018-02-16T17:00:35.227,60.60678458
2018-02-15 17:00:47.160,2018-02-15T17:00:47.16,60.60678458
2018-02-14 03:00:05.590,2018-02-14T03:00:05.59,60.60678458
2018-02-09 17:00:53.850,2018-02-09T17:00:53.85,60.60678458
