MyDay,NENAME,S1_mode_combined_attach_request_times_SEQ,S1_mode_combined_attach_success_times_SEQ
2020/10/23 18:00,MME1BEL,397037,262848
2020/10/23 19:00,MME1BEL,407228,273412
2020/10/23 20:00,MME1BEL,412550,278498
2020/10/23 21:00,MME1BEL,407980,272529
2020/10/23 22:00,MME1BEL,395236,263692
2020/10/23 23:00,MME1BEL,376237,247590
2020/10/24 0:00,MME1BEL,351373,227546
2020/10/24 1:00,MME1BEL,321241,201155
2020/10/24 2:00,MME1BEL,299958,180903
2020/10/24 3:00,MME1BEL,283664,170008
2020/10/24 4:00,MME1BEL,269157,159158
2020/10/24 5:00,MME1BEL,269272,160700
2020/10/24 6:00,MME1BEL,281864,173274
2020/10/24 7:00,MME1BEL,304200,194749
2020/10/24 8:00,MME1BEL,329987,215579
2020/10/24 9:00,MME1BEL,356426,237070
2020/10/24 10:00,MME1BEL,369288,246134
2020/10/24 11:00,MME1BEL,377301,255634
2020/10/24 12:00,MME1BEL,384426,254153
2020/10/24 13:00,MME1BEL,386352,253940
2020/10/24 14:00,MME1BEL,370403,247656
2020/10/24 15:00,MME1BEL,378663,247706
2020/10/24 16:00,MME1BEL,376331,245657
2020/10/24 17:00,MME1BEL,383671,252765
2020/10/24 18:00,MME1BEL,386771,256266
2020/10/24 19:00,MME1BEL,396369,264697
2020/10/24 20:00,MME1BEL,407936,273073
2020/10/24 21:00,MME1BEL,400212,266765
2020/10/24 22:00,MME1BEL,387143,255682
2020/10/24 23:00,MME1BEL,381380,250035
2020/10/25 0:00,MME1BEL,363826,234920
2020/10/25 1:00,MME1BEL,334502,211074
2020/10/25 2:00,MME1BEL,307450,189042
2020/10/25 3:00,MME1BEL,290211,176883
2020/10/25 4:00,MME1BEL,274439,162599
2020/10/25 5:00,MME1BEL,273218,161629
2020/10/25 6:00,MME1BEL,276964,165639
2020/10/25 7:00,MME1BEL,290268,181472
2020/10/25 8:00,MME1BEL,313860,199888
2020/10/25 9:00,MME1BEL,345398,227706
2020/10/25 10:00,MME1BEL,367539,246412
2020/10/25 11:00,MME1BEL,387459,259282
2020/10/25 12:00,MME1BEL,390605,259592
2020/10/25 13:00,MME1BEL,392247,260272
2020/10/25 14:00,MME1BEL,390438,257696
2020/10/25 15:00,MME1BEL,389520,258942
2020/10/25 16:00,MME1BEL,384805,254956
2020/10/25 17:00,MME1BEL,396453,266325
2020/10/25 18:00,MME1BEL,406451,273559
2020/10/25 19:00,MME1BEL,419698,287306
2020/10/25 20:00,MME1BEL,427600,294951
2020/10/25 21:00,MME1BEL,424962,290445
2020/10/25 22:00,MME1BEL,413589,277596
2020/10/25 23:00,MME1BEL,395172,265292
2020/10/19 0:00,MME1CLI,454596,320485
2020/10/19 1:00,MME1CLI,414635,289057
2020/10/19 2:00,MME1CLI,381586,259529
2020/10/19 3:00,MME1CLI,376465,256637
2020/10/19 4:00,MME1CLI,357789,239913
2020/10/19 5:00,MME1CLI,369893,253758
2020/10/19 6:00,MME1CLI,391405,274901
2020/10/19 7:00,MME1CLI,438096,317090
2020/10/19 8:00,MME1CLI,458006,332305
2020/10/19 9:00,MME1CLI,479736,354775
2020/10/19 10:00,MME1CLI,492653,361298
2020/10/19 11:00,MME1CLI,508801,373442
2020/10/19 12:00,MME1CLI,508621,372798
2020/10/19 13:00,MME1CLI,513087,377064
2020/10/19 14:00,MME1CLI,507821,368994
2020/10/19 15:00,MME1CLI,518171,379721
2020/10/19 16:00,MME1CLI,512591,375701
2020/10/19 17:00,MME1CLI,524902,386662
2020/10/19 18:00,MME1CLI,515701,378164
2020/10/19 19:00,MME1CLI,539732,395079
2020/10/19 20:00,MME1CLI,535776,392344
2020/10/19 21:00,MME1CLI,539030,397721
2020/10/19 22:00,MME1CLI,519535,378403
2020/10/19 23:00,MME1CLI,636828,502370
2020/10/20 0:00,MME1CLI,636340,503218
2020/10/20 1:00,MME1CLI,457591,330275
